segment_filename	start_time	end_time	transcription
a3af07f024abc78f85231a14c7785eef_seg1.wav	0.75	2.25	żyrafa
a3af07f024abc78f85231a14c7785eef_seg2.wav	1.5	3.0	Rafał głoszone
a3af07f024abc78f85231a14c7785eef_seg3.wav	2.25	3.75	pogotowie bojowe nie
a3af07f024abc78f85231a14c7785eef_seg4.wav	3.0	4.5	powinno być Odd
a3af07f024abc78f85231a14c7785eef_seg5.wav	3.75	5.25	odwołane
a3af07f024abc78f85231a14c7785eef_seg6.wav	4.5	6.0	
137881ae7c1f391216d2e63241d84fa7_seg0.wav	0.0	1.5	leżał w płn
137881ae7c1f391216d2e63241d84fa7_seg1.wav	0.75	2.25	w półmroku Boba
137881ae7c1f391216d2e63241d84fa7_seg2.wav	1.5	3.0	bał się ciemności
137881ae7c1f391216d2e63241d84fa7_seg3.wav	2.25	3.75	
691651debe1dc75df6b5631c2891b50c_seg0.wav	0.0	1.5	wówczas nad arunas
691651debe1dc75df6b5631c2891b50c_seg1.wav	0.75	2.25	na swego przeciwnika
691651debe1dc75df6b5631c2891b50c_seg2.wav	1.5	3.0	
c647b9ee6f14ad9f22fefb57cbe352b0_seg0.wav	0.0	1.5	wszystko takie
c647b9ee6f14ad9f22fefb57cbe352b0_seg1.wav	0.75	2.25	takie dziwne tak
c647b9ee6f14ad9f22fefb57cbe352b0_seg2.wav	1.5	3.0	tak mnie przestraszył
c647b9ee6f14ad9f22fefb57cbe352b0_seg3.wav	2.25	3.75	kasza
c647b9ee6f14ad9f22fefb57cbe352b0_seg4.wav	3.0	4.5	
3be2bf981c8b7602ccba0b1734db261f_seg0.wav	0.0	1.5	Rodzice nie chcieli
3be2bf981c8b7602ccba0b1734db261f_seg1.wav	0.75	2.25	nie tutaj przesyła
3be2bf981c8b7602ccba0b1734db261f_seg2.wav	1.5	3.0	wysyła ci sama byłam
3be2bf981c8b7602ccba0b1734db261f_seg3.wav	2.25	3.75	byłam tego zdania
3be2bf981c8b7602ccba0b1734db261f_seg4.wav	3.0	4.5	
b20765a19a45763d6a9cbef10a632e23_seg0.wav	0.0	1.5	ten sposób
b20765a19a45763d6a9cbef10a632e23_seg1.wav	0.75	2.25	całość wypadła
b20765a19a45763d6a9cbef10a632e23_seg2.wav	1.5	3.0	zbyt poważnie
b20765a19a45763d6a9cbef10a632e23_seg3.wav	2.25	3.75	
2f1bd4573543bc06e00c531808564b28_seg0.wav	0.0	1.5	całkiem
2f1bd4573543bc06e00c531808564b28_seg1.wav	0.75	2.25	zapomniał o swojej
2f1bd4573543bc06e00c531808564b28_seg2.wav	1.5	3.0	biedzie i niebezpiecznie
2f1bd4573543bc06e00c531808564b28_seg3.wav	2.25	3.75	pieczeń
2f1bd4573543bc06e00c531808564b28_seg4.wav	3.0	4.5	
5d716a046eccc35567bac1156e3ca3ed_seg0.wav	0.0	1.5	naraz opanowała
5d716a046eccc35567bac1156e3ca3ed_seg1.wav	0.75	2.25	mocna Podaj
5d716a046eccc35567bac1156e3ca3ed_seg2.wav	1.5	3.0	podejrzliwość
5d716a046eccc35567bac1156e3ca3ed_seg3.wav	2.25	3.75	Nie chciałem już
5d716a046eccc35567bac1156e3ca3ed_seg4.wav	3.0	4.5	ślepo ufać
5d716a046eccc35567bac1156e3ca3ed_seg5.wav	3.75	5.25	kierownictwo swoich
5d716a046eccc35567bac1156e3ca3ed_seg6.wav	4.5	6.0	moich myśli
5d716a046eccc35567bac1156e3ca3ed_seg7.wav	5.25	6.75	
203b56ed0eea81d7bdf6c865584b461e_seg0.wav	0.0	1.5	na nic im się
203b56ed0eea81d7bdf6c865584b461e_seg1.wav	0.75	2.25	się nie zdały
203b56ed0eea81d7bdf6c865584b461e_seg2.wav	1.5	3.0	zapałki i lampy
203b56ed0eea81d7bdf6c865584b461e_seg3.wav	2.25	3.75	
9c9596541de734d0259bc27ac9f79050_seg0.wav	0.0	1.5	mniejsza o to
d3362058510c70d5407386d55f8e172f_seg0.wav	0.0	1.5	Nie dostrzegam w
d3362058510c70d5407386d55f8e172f_seg1.wav	0.75	2.25	pod tym co on powie
d3362058510c70d5407386d55f8e172f_seg2.wav	1.5	3.0	nic nie
d3362058510c70d5407386d55f8e172f_seg3.wav	2.25	3.75	niegrzecznego
d3362058510c70d5407386d55f8e172f_seg4.wav	3.0	4.5	
8eabd6104d25b9eb72580ef800f1e9f3_seg0.wav	0.0	1.5	jednak o nas
8eabd6104d25b9eb72580ef800f1e9f3_seg1.wav	0.75	2.25	spędziła dużo czasu
8eabd6104d25b9eb72580ef800f1e9f3_seg2.wav	1.5	3.0	czasu na miotle
8eabd6104d25b9eb72580ef800f1e9f3_seg3.wav	2.25	3.75	i czuła się na nich
8eabd6104d25b9eb72580ef800f1e9f3_seg4.wav	3.0	4.5	wybitnie pewnie
8eabd6104d25b9eb72580ef800f1e9f3_seg5.wav	3.75	5.25	
84befee64333ff46594460115004d98a_seg0.wav	0.0	1.5	czegoś innego się
84befee64333ff46594460115004d98a_seg1.wav	0.75	2.25	Oleńka
84befee64333ff46594460115004d98a_seg2.wav	1.5	3.0	
8dc8ef78c199a30e4f7ba6d984eb4a35_seg0.wav	0.0	1.5	groźbą i siłą
8dc8ef78c199a30e4f7ba6d984eb4a35_seg1.wav	0.75	2.25	znalazł są
8dc8ef78c199a30e4f7ba6d984eb4a35_seg2.wav	1.5	3.0	sobie drogę
8dc8ef78c199a30e4f7ba6d984eb4a35_seg3.wav	2.25	3.75	aż dołożę chore
8dc8ef78c199a30e4f7ba6d984eb4a35_seg4.wav	3.0	4.5	chorego
8dc8ef78c199a30e4f7ba6d984eb4a35_seg5.wav	3.75	5.25	
5954b31e4b62f389fa83791873c4988d_seg0.wav	0.0	1.5	musiałby
5954b31e4b62f389fa83791873c4988d_seg1.wav	0.75	2.25	uzgodnić to z
5954b31e4b62f389fa83791873c4988d_seg2.wav	1.5	3.0	to z Margaret
5954b31e4b62f389fa83791873c4988d_seg3.wav	2.25	3.75	żeby dowiedzieć się
5954b31e4b62f389fa83791873c4988d_seg4.wav	3.0	4.5	dziewczyna nie
5954b31e4b62f389fa83791873c4988d_seg5.wav	3.75	5.25	nie miałaby problemu
5954b31e4b62f389fa83791873c4988d_seg6.wav	4.5	6.0	Uważaj Niemcy
5954b31e4b62f389fa83791873c4988d_seg7.wav	5.25	6.75	tego eliksiru
5954b31e4b62f389fa83791873c4988d_seg8.wav	6.0	7.5	
c078bbb30d625cf6fe7570e941f5c3de_seg0.wav	0.0	1.5	poruszyć się ich
c078bbb30d625cf6fe7570e941f5c3de_seg1.wav	0.75	2.25	obawiały
c078bbb30d625cf6fe7570e941f5c3de_seg2.wav	1.5	3.0	gdyż wiedziały do
c078bbb30d625cf6fe7570e941f5c3de_seg3.wav	2.25	3.75	dobrze jaką
c078bbb30d625cf6fe7570e941f5c3de_seg4.wav	3.0	4.5	i potęg
c078bbb30d625cf6fe7570e941f5c3de_seg5.wav	3.75	5.25	Stanowią one
c078bbb30d625cf6fe7570e941f5c3de_seg6.wav	4.5	6.0	
a483f7aa277aa239a886f85d78dc7a27_seg0.wav	0.0	1.5	Witamy w drużynie
ea807df47ab9d4756b47296459ef2ee0_seg0.wav	0.0	1.5	krzyknął mirat
ea807df47ab9d4756b47296459ef2ee0_seg1.wav	0.75	2.25	radca policyjne z
ea807df47ab9d4756b47296459ef2ee0_seg2.wav	1.5	3.0	masz jakieś nazwisko
ea807df47ab9d4756b47296459ef2ee0_seg3.wav	2.25	3.75	disco
674a1e09582a276ca15fb889c87d29c1_seg0.wav	0.0	1.5	zatelefonował do Ali
674a1e09582a276ca15fb889c87d29c1_seg1.wav	0.75	2.25	linki
674a1e09582a276ca15fb889c87d29c1_seg2.wav	1.5	3.0	ale nie było jej w do
674a1e09582a276ca15fb889c87d29c1_seg3.wav	2.25	3.75	w domu
253c28b8ca1758c64a9efc846d1096f4_seg0.wav	0.0	1.5	czasem daje
253c28b8ca1758c64a9efc846d1096f4_seg1.wav	0.75	2.25	a czasem zabieg
253c28b8ca1758c64a9efc846d1096f4_seg2.wav	1.5	3.0	zabiera
fb51e33144ad8e988f91a4e278c756bd_seg0.wav	0.0	1.5	Nie dzięki
fb51e33144ad8e988f91a4e278c756bd_seg1.wav	0.75	2.25	jak będę chciał
fb51e33144ad8e988f91a4e278c756bd_seg2.wav	1.5	3.0	chciał to sam to zrobię
fb51e33144ad8e988f91a4e278c756bd_seg3.wav	2.25	3.75	zrobię
587a5e61f51139800c539bd8a440c5ac_seg0.wav	0.0	1.5	pozbawiona przy
587a5e61f51139800c539bd8a440c5ac_seg1.wav	0.75	2.25	przywilejów macierzyń
587a5e61f51139800c539bd8a440c5ac_seg2.wav	1.5	3.0	rzymska i pokrewni
587a5e61f51139800c539bd8a440c5ac_seg3.wav	2.25	3.75	
587a5e61f51139800c539bd8a440c5ac_seg4.wav	3.0	4.5	posiada jedną miłość
587a5e61f51139800c539bd8a440c5ac_seg5.wav	3.75	5.25	miłość
587a5e61f51139800c539bd8a440c5ac_seg6.wav	4.5	6.0	
46502f98ac5af67b66e88c8458eff0d8_seg0.wav	0.0	1.5	błysk rozbawia
46502f98ac5af67b66e88c8458eff0d8_seg1.wav	0.75	2.25	ustawienia w oczach kobiet
46502f98ac5af67b66e88c8458eff0d8_seg2.wav	1.5	3.0	kobiety pozwolił mu
46502f98ac5af67b66e88c8458eff0d8_seg3.wav	2.25	3.75	odetchnąć w dół
46502f98ac5af67b66e88c8458eff0d8_seg4.wav	3.0	4.5	w duchu i wybuchnąć
46502f98ac5af67b66e88c8458eff0d8_seg5.wav	3.75	5.25	ciche
46502f98ac5af67b66e88c8458eff0d8_seg6.wav	4.5	6.0	niepohamowany
46502f98ac5af67b66e88c8458eff0d8_seg7.wav	5.25	6.75	śmiechem
46502f98ac5af67b66e88c8458eff0d8_seg8.wav	6.0	7.5	A kiedy i kobiet
46502f98ac5af67b66e88c8458eff0d8_seg9.wav	6.75	8.25	kobieta mu zawtórował
46502f98ac5af67b66e88c8458eff0d8_seg10.wav	7.5	9.0	stwierdził
46502f98ac5af67b66e88c8458eff0d8_seg11.wav	8.25	9.75	alkohol podział
46502f98ac5af67b66e88c8458eff0d8_seg12.wav	9.0	10.5	podziału na nich pozytyw
46502f98ac5af67b66e88c8458eff0d8_seg13.wav	9.75	11.25	pozytywnie
557b2fe5540b4ec6837f782fa4e4534f_seg0.wav	0.0	1.5	gniewa się
557b2fe5540b4ec6837f782fa4e4534f_seg1.wav	0.75	2.25	pan
557b2fe5540b4ec6837f782fa4e4534f_seg2.wav	1.5	3.0	uśmiech No ciekawe
557b2fe5540b4ec6837f782fa4e4534f_seg3.wav	2.25	3.75	kapitan
557b2fe5540b4ec6837f782fa4e4534f_seg4.wav	3.0	4.5	
0178c58b9e800b5ba710ee996fbfe2ee_seg0.wav	0.0	1.5	jeden plus
0178c58b9e800b5ba710ee996fbfe2ee_seg1.wav	0.75	2.25	że można
0178c58b9e800b5ba710ee996fbfe2ee_seg2.wav	1.5	3.0	z nim iść do K
0178c58b9e800b5ba710ee996fbfe2ee_seg3.wav	2.25	3.75	do kawiarni i
0178c58b9e800b5ba710ee996fbfe2ee_seg4.wav	3.0	4.5	pogadać
0178c58b9e800b5ba710ee996fbfe2ee_seg5.wav	3.75	5.25	
08c7dfd17acf86b8aaa2a43757c3b3b4_seg0.wav	0.0	1.5	jest godzina
08c7dfd17acf86b8aaa2a43757c3b3b4_seg1.wav	0.75	2.25	na 6:00
08c7dfd17acf86b8aaa2a43757c3b3b4_seg2.wav	1.5	3.0	0
528bc81a01284739a7607864377aae3f_seg0.wav	0.0	1.5	skądże mam
528bc81a01284739a7607864377aae3f_seg1.wav	0.75	2.25	mam wiedzieć
528bc81a01284739a7607864377aae3f_seg2.wav	1.5	3.0	
49fe0d4e73259ddcccbd7a1c8346a990_seg0.wav	0.0	1.5	puk puk
49fe0d4e73259ddcccbd7a1c8346a990_seg1.wav	0.75	2.25	
49fe0d4e73259ddcccbd7a1c8346a990_seg2.wav	1.5	3.0	dalej
49fe0d4e73259ddcccbd7a1c8346a990_seg3.wav	2.25	3.75	
796bfe80d8cf09dde30eaba834e56fff_seg0.wav	0.0	1.5	jeszcze nie wiem
796bfe80d8cf09dde30eaba834e56fff_seg1.wav	0.75	2.25	mój synku
796bfe80d8cf09dde30eaba834e56fff_seg2.wav	1.5	3.0	
da158b9134be0734ad139c0b6da9baa4_seg0.wav	0.0	1.5	jesteś blada
da158b9134be0734ad139c0b6da9baa4_seg1.wav	0.75	2.25	blady jak płótno
da158b9134be0734ad139c0b6da9baa4_seg2.wav	1.5	3.0	
45f0b5d07e3c3d67e6ff5d6da07fb8ae_seg0.wav	0.0	1.5	być może
45f0b5d07e3c3d67e6ff5d6da07fb8ae_seg1.wav	0.75	2.25	że nie zabawisz
45f0b5d07e3c3d67e6ff5d6da07fb8ae_seg2.wav	1.5	3.0	długo
45f0b5d07e3c3d67e6ff5d6da07fb8ae_seg3.wav	2.25	3.75	
b333963936028fbfad88ca00930aa8f2_seg0.wav	0.0	1.5	gdybyśmy wyszli
b333963936028fbfad88ca00930aa8f2_seg1.wav	0.75	2.25	roślina ulicę
b333963936028fbfad88ca00930aa8f2_seg2.wav	1.5	3.0	to po kilku krokach
b333963936028fbfad88ca00930aa8f2_seg3.wav	2.25	3.75	krokach z mogliby
b333963936028fbfad88ca00930aa8f2_seg4.wav	3.0	4.5	byśmy do suchej nitki
b333963936028fbfad88ca00930aa8f2_seg5.wav	3.75	5.25	wyniki
007cf04efe6eb0486fafd2f67fa4a36f_seg0.wav	0.0	1.5	pragnął też
007cf04efe6eb0486fafd2f67fa4a36f_seg1.wav	0.75	2.25	najgoręcej
007cf04efe6eb0486fafd2f67fa4a36f_seg2.wav	1.5	3.0	żeby kiedykolwiek
007cf04efe6eb0486fafd2f67fa4a36f_seg3.wav	2.25	3.75	kolwiek zdarzyła się
007cf04efe6eb0486fafd2f67fa4a36f_seg4.wav	3.0	4.5	sposobność
007cf04efe6eb0486fafd2f67fa4a36f_seg5.wav	3.75	5.25	do takich czynów
007cf04efe6eb0486fafd2f67fa4a36f_seg6.wav	4.5	6.0	
6f11e861e5a9811342ed8803820f861d_seg0.wav	0.0	1.5	Zresztą na
6f11e861e5a9811342ed8803820f861d_seg1.wav	0.75	2.25	nauczycieli też kojarzę
6f11e861e5a9811342ed8803820f861d_seg2.wav	1.5	3.0	kojarzę
6f11e861e5a9811342ed8803820f861d_seg3.wav	2.25	3.75	niektórymi dobrze że do
6f11e861e5a9811342ed8803820f861d_seg4.wav	3.0	4.5	dogadywał
6f11e861e5a9811342ed8803820f861d_seg5.wav	3.75	5.25	z niektórymi nie ma
6f11e861e5a9811342ed8803820f861d_seg6.wav	4.5	6.0	nie miał jeszcze styczności
6f11e861e5a9811342ed8803820f861d_seg7.wav	5.25	6.75	kości
aefe1f02eb2e7bf061bfe1e54f3a0e0a_seg0.wav	0.0	1.5	może rzeczywiście
aefe1f02eb2e7bf061bfe1e54f3a0e0a_seg1.wav	0.75	2.25	w drugim strzelę
aefe1f02eb2e7bf061bfe1e54f3a0e0a_seg2.wav	1.5	3.0	obóz harcerzy
aefe1f02eb2e7bf061bfe1e54f3a0e0a_seg3.wav	2.25	3.75	
5f03227491f3fd2d2f0f90a4ff108c24_seg0.wav	0.0	1.5	pograć w gry
5f03227491f3fd2d2f0f90a4ff108c24_seg1.wav	0.75	2.25	gry wideo
5f03227491f3fd2d2f0f90a4ff108c24_seg2.wav	1.5	3.0	pooglądać filmy
5f03227491f3fd2d2f0f90a4ff108c24_seg3.wav	2.25	3.75	już słoń
5f03227491f3fd2d2f0f90a4ff108c24_seg4.wav	3.0	4.5	słodycze i po prostu
5f03227491f3fd2d2f0f90a4ff108c24_seg5.wav	3.75	5.25	prostu leniuchować
5f03227491f3fd2d2f0f90a4ff108c24_seg6.wav	4.5	6.0	
0c4b6a6e4c5873f421e6983f730f20ef_seg0.wav	0.0	1.5	wchodzicie dość
0c4b6a6e4c5873f421e6983f730f20ef_seg1.wav	0.75	2.25	do środka
0c4b6a6e4c5873f421e6983f730f20ef_seg2.wav	1.5	3.0	
cc3b5bc7e1bee0136cc20cfb118d1e6c_seg0.wav	0.0	1.5	Zapewne jest
cc3b5bc7e1bee0136cc20cfb118d1e6c_seg1.wav	0.75	2.25	jest on najwyższym
cc3b5bc7e1bee0136cc20cfb118d1e6c_seg2.wav	1.5	3.0	spośród
cc3b5bc7e1bee0136cc20cfb118d1e6c_seg3.wav	2.25	3.75	towarzyszy
cc3b5bc7e1bee0136cc20cfb118d1e6c_seg4.wav	3.0	4.5	
a6f4eacb4f5fd98d8dcb7332d0b1106b_seg0.wav	0.0	1.5	włożyłem na jej
a6f4eacb4f5fd98d8dcb7332d0b1106b_seg1.wav	0.75	2.25	życzenie kapelusz
a6f4eacb4f5fd98d8dcb7332d0b1106b_seg2.wav	1.5	3.0	i wyszliśmy z do
a6f4eacb4f5fd98d8dcb7332d0b1106b_seg3.wav	2.25	3.75	z domu
5eb67d3ac2f37f939e11049d8f855e4b_seg0.wav	0.0	1.5	Panza
5eb67d3ac2f37f939e11049d8f855e4b_seg1.wav	0.75	2.25	Zaczął ją z lekka
5eb67d3ac2f37f939e11049d8f855e4b_seg2.wav	1.5	3.0	ruszać I co
5eb67d3ac2f37f939e11049d8f855e4b_seg3.wav	2.25	3.75	całować ale
5eb67d3ac2f37f939e11049d8f855e4b_seg4.wav	3.0	4.5	
5eb67d3ac2f37f939e11049d8f855e4b_seg5.wav	3.75	5.25	
5eb67d3ac2f37f939e11049d8f855e4b_seg6.wav	4.5	6.0	
5eb67d3ac2f37f939e11049d8f855e4b_seg7.wav	5.25	6.75	
b2d0d36b1f5ad7f8e6924985f70061ae_seg0.wav	0.0	1.5	żona nie
b2d0d36b1f5ad7f8e6924985f70061ae_seg1.wav	0.75	2.25	nie powinna wiedzieć
b2d0d36b1f5ad7f8e6924985f70061ae_seg2.wav	1.5	3.0	wiedzieć że wiesz
b2d0d36b1f5ad7f8e6924985f70061ae_seg3.wav	2.25	3.75	wieczór się nie odbył
b2d0d36b1f5ad7f8e6924985f70061ae_seg4.wav	3.0	4.5	
de26fe62fba26435f52cfe16ce873379_seg0.wav	0.0	1.5	ogień klucz
de26fe62fba26435f52cfe16ce873379_seg1.wav	0.75	2.25	już się powoli
de26fe62fba26435f52cfe16ce873379_seg2.wav	1.5	3.0	a on w domu Mam 100
de26fe62fba26435f52cfe16ce873379_seg3.wav	2.25	3.75	wstał i zerknął na
de26fe62fba26435f52cfe16ce873379_seg4.wav	3.0	4.5	dziewczyna
de26fe62fba26435f52cfe16ce873379_seg5.wav	3.75	5.25	
7280fdf2406a2a925947e9dc2924ec96_seg0.wav	0.0	1.5	niestety za
7280fdf2406a2a925947e9dc2924ec96_seg1.wav	0.75	2.25	ze względu na na
7280fdf2406a2a925947e9dc2924ec96_seg2.wav	1.5	3.0	napiętą atmosferę
7280fdf2406a2a925947e9dc2924ec96_seg3.wav	2.25	3.75	w zamku
7280fdf2406a2a925947e9dc2924ec96_seg4.wav	3.0	4.5	jaki sam
7280fdf2406a2a925947e9dc2924ec96_seg5.wav	3.75	5.25	ministerstwie nie ma
7280fdf2406a2a925947e9dc2924ec96_seg6.wav	4.5	6.0	nie mogę dać ci pełno
7280fdf2406a2a925947e9dc2924ec96_seg7.wav	5.25	6.75	pełnoprawnego dostęp
7280fdf2406a2a925947e9dc2924ec96_seg8.wav	6.0	7.5	
7280fdf2406a2a925947e9dc2924ec96_seg9.wav	6.75	8.25	If you
7ec921e57187b6585fcab67450eea639_seg0.wav	0.0	1.5	komplety stół
7ec921e57187b6585fcab67450eea639_seg1.wav	0.75	2.25	multimedialnym
7ec921e57187b6585fcab67450eea639_seg2.wav	1.5	3.0	zestawem kompot
7ec921e57187b6585fcab67450eea639_seg3.wav	2.25	3.75	komputerowym dostanie
7ec921e57187b6585fcab67450eea639_seg4.wav	3.0	4.5	a nie pani głośniki
7ec921e57187b6585fcab67450eea639_seg5.wav	3.75	5.25	kamerę
7ec921e57187b6585fcab67450eea639_seg6.wav	4.5	6.0	
c1a633c92ec47d00e0753d4526adcd8f_seg0.wav	0.0	1.5	zacząłem Maciuś
c1a633c92ec47d00e0753d4526adcd8f_seg1.wav	0.75	2.25	ostrożnie in
c1a633c92ec47d00e0753d4526adcd8f_seg2.wav	1.5	3.0	i macałem wreszcie
c1a633c92ec47d00e0753d4526adcd8f_seg3.wav	2.25	3.75	
c1a633c92ec47d00e0753d4526adcd8f_seg4.wav	3.0	4.5	
90f908170f78a439a2d65b9f0a7e37b1_seg0.wav	0.0	1.5	Krzysztof
90f908170f78a439a2d65b9f0a7e37b1_seg1.wav	0.75	2.25	wystraszony
90f908170f78a439a2d65b9f0a7e37b1_seg2.wav	1.5	3.0	bo niedawno
90f908170f78a439a2d65b9f0a7e37b1_seg3.wav	2.25	3.75	został zaatakowany
90f908170f78a439a2d65b9f0a7e37b1_seg4.wav	3.0	4.5	i nadal mam
90f908170f78a439a2d65b9f0a7e37b1_seg5.wav	3.75	5.25	
90f908170f78a439a2d65b9f0a7e37b1_seg6.wav	4.5	6.0	
6b3d54cbdb25e125ea4627d037bfbeda_seg0.wav	0.0	1.5	łatwo jej było
6b3d54cbdb25e125ea4627d037bfbeda_seg1.wav	0.75	2.25	
6b3d54cbdb25e125ea4627d037bfbeda_seg2.wav	1.5	3.0	
6b3d54cbdb25e125ea4627d037bfbeda_seg3.wav	2.25	3.75	
6b3d54cbdb25e125ea4627d037bfbeda_seg4.wav	3.0	4.5	
31295a2af03c5f92588ff60c06dcdfc1_seg0.wav	0.0	1.5	jesteś tu nowa
31295a2af03c5f92588ff60c06dcdfc1_seg1.wav	0.75	2.25	
31295a2af03c5f92588ff60c06dcdfc1_seg2.wav	1.5	3.0	
31295a2af03c5f92588ff60c06dcdfc1_seg3.wav	2.25	3.75	
0b585389a8a771b1cf77a098250cda57_seg0.wav	0.0	1.5	szturchnęła
0b585389a8a771b1cf77a098250cda57_seg1.wav	0.75	2.25	Nie ma go lekko łokcie
0b585389a8a771b1cf77a098250cda57_seg2.wav	1.5	3.0	
0b585389a8a771b1cf77a098250cda57_seg3.wav	2.25	3.75	
0ff2f9df3580d98bc38ee383c70afcc5_seg0.wav	0.0	1.5	codziennie rano
0ff2f9df3580d98bc38ee383c70afcc5_seg1.wav	0.75	2.25	
0ff2f9df3580d98bc38ee383c70afcc5_seg2.wav	1.5	3.0	
0ff2f9df3580d98bc38ee383c70afcc5_seg3.wav	2.25	3.75	
0ff2f9df3580d98bc38ee383c70afcc5_seg4.wav	3.0	4.5	
0ff2f9df3580d98bc38ee383c70afcc5_seg5.wav	3.75	5.25	
0ff2f9df3580d98bc38ee383c70afcc5_seg6.wav	4.5	6.0	
c47acebbac0e2ec350ddd7e6bd12c51b_seg0.wav	0.0	1.5	za psami pędzi
c47acebbac0e2ec350ddd7e6bd12c51b_seg1.wav	0.75	2.25	
c47acebbac0e2ec350ddd7e6bd12c51b_seg2.wav	1.5	3.0	panowie co
c47acebbac0e2ec350ddd7e6bd12c51b_seg3.wav	2.25	3.75	
c47acebbac0e2ec350ddd7e6bd12c51b_seg4.wav	3.0	4.5	
fadc86c03360b4ca508d2be19f34dfa4_seg0.wav	0.0	1.5	
fadc86c03360b4ca508d2be19f34dfa4_seg1.wav	0.75	2.25	
fadc86c03360b4ca508d2be19f34dfa4_seg2.wav	1.5	3.0	naprawdę
fadc86c03360b4ca508d2be19f34dfa4_seg3.wav	2.25	3.75	
fadc86c03360b4ca508d2be19f34dfa4_seg4.wav	3.0	4.5	
fadc86c03360b4ca508d2be19f34dfa4_seg5.wav	3.75	5.25	
bd41f916c444962c2704a657a92a3837_seg0.wav	0.0	1.5	czemu ona tak
bd41f916c444962c2704a657a92a3837_seg1.wav	0.75	2.25	tak się o mnie wyraża
bd41f916c444962c2704a657a92a3837_seg2.wav	1.5	3.0	
4ef2b94987b6a7ea3a519d6593884859_seg0.wav	0.0	1.5	
4ef2b94987b6a7ea3a519d6593884859_seg1.wav	0.75	2.25	
4ef2b94987b6a7ea3a519d6593884859_seg2.wav	1.5	3.0	czy puchar nie
4ef2b94987b6a7ea3a519d6593884859_seg3.wav	2.25	3.75	
4ef2b94987b6a7ea3a519d6593884859_seg4.wav	3.0	4.5	
603c2c0978d46628f8ed21820cb93ab2_seg0.wav	0.0	1.5	
603c2c0978d46628f8ed21820cb93ab2_seg1.wav	0.75	2.25	
603c2c0978d46628f8ed21820cb93ab2_seg2.wav	1.5	3.0	
603c2c0978d46628f8ed21820cb93ab2_seg3.wav	2.25	3.75	
7e9cc2107ff88be32b3f264bab19dba0_seg0.wav	0.0	1.5	
7e9cc2107ff88be32b3f264bab19dba0_seg1.wav	0.75	2.25	
7e9cc2107ff88be32b3f264bab19dba0_seg2.wav	1.5	3.0	
9baf2b70bb264c873b412d7a14e6e397_seg0.wav	0.0	1.5	rząd nasz jak
9baf2b70bb264c873b412d7a14e6e397_seg1.wav	0.75	2.25	
9baf2b70bb264c873b412d7a14e6e397_seg2.wav	1.5	3.0	najśmieszniej
9baf2b70bb264c873b412d7a14e6e397_seg3.wav	2.25	3.75	
9baf2b70bb264c873b412d7a14e6e397_seg4.wav	3.0	4.5	
9baf2b70bb264c873b412d7a14e6e397_seg5.wav	3.75	5.25	
5a68ae695a3326a9497cefa9a8ef8bc2_seg0.wav	0.0	1.5	
5a68ae695a3326a9497cefa9a8ef8bc2_seg1.wav	0.75	2.25	
5a68ae695a3326a9497cefa9a8ef8bc2_seg2.wav	1.5	3.0	
5a68ae695a3326a9497cefa9a8ef8bc2_seg3.wav	2.25	3.75	
b1e05fcd8f7cb66299322047cb2e58e0_seg0.wav	0.0	1.5	
b1e05fcd8f7cb66299322047cb2e58e0_seg1.wav	0.75	2.25	
b1e05fcd8f7cb66299322047cb2e58e0_seg2.wav	1.5	3.0	
b1e05fcd8f7cb66299322047cb2e58e0_seg3.wav	2.25	3.75	
0238f0103e13be2ec5c5b48aa773aad4_seg0.wav	0.0	1.5	
0238f0103e13be2ec5c5b48aa773aad4_seg1.wav	0.75	2.25	
0238f0103e13be2ec5c5b48aa773aad4_seg2.wav	1.5	3.0	
0238f0103e13be2ec5c5b48aa773aad4_seg3.wav	2.25	3.75	
0238f0103e13be2ec5c5b48aa773aad4_seg4.wav	3.0	4.5	
0238f0103e13be2ec5c5b48aa773aad4_seg5.wav	3.75	5.25	
5c37a2f611b20ea2643e89accc3a1532_seg0.wav	0.0	1.5	
5c37a2f611b20ea2643e89accc3a1532_seg1.wav	0.75	2.25	
5c37a2f611b20ea2643e89accc3a1532_seg2.wav	1.5	3.0	
5c37a2f611b20ea2643e89accc3a1532_seg3.wav	2.25	3.75	
86483745cd928e539ed8dba7b302dd84_seg0.wav	0.0	1.5	
86483745cd928e539ed8dba7b302dd84_seg1.wav	0.75	2.25	
86483745cd928e539ed8dba7b302dd84_seg2.wav	1.5	3.0	
86483745cd928e539ed8dba7b302dd84_seg3.wav	2.25	3.75	
3e05242c3fa3b6d2259323165dfcd7ab_seg0.wav	0.0	1.5	
3e05242c3fa3b6d2259323165dfcd7ab_seg1.wav	0.75	2.25	
3e05242c3fa3b6d2259323165dfcd7ab_seg2.wav	1.5	3.0	
777631e191176f1b3fe7e056eeda0c3c_seg0.wav	0.0	1.5	
777631e191176f1b3fe7e056eeda0c3c_seg1.wav	0.75	2.25	
777631e191176f1b3fe7e056eeda0c3c_seg2.wav	1.5	3.0	
777631e191176f1b3fe7e056eeda0c3c_seg3.wav	2.25	3.75	
777631e191176f1b3fe7e056eeda0c3c_seg4.wav	3.0	4.5	
777631e191176f1b3fe7e056eeda0c3c_seg5.wav	3.75	5.25	
